neuron,cluster_index,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
588,0,((((hyp:tok:duck OR pre:tok:learning) OR hyp:tok:clean) OR pre:tok:inflatable) OR hyp:tok:track),((((hyp OR pre) OR hyp) OR pre) OR hyp),((((hyp:tok OR pre:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.04405286343612335,5,-0.098950006,-0.027074762,0.060489606
588,1,((((hyp:tok:male OR pre:tok:lit) OR hyp:tok:name) OR hyp:tok:soap) OR pre:tok:pajamas),((((hyp OR pre) OR hyp) OR hyp) OR pre),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.02287581699346405,5,-0.098950006,-0.027074762,0.060489606
588,2,(((hyp:tok:spin OR pre:tok:prepare) AND hyp:tok:men) AND pre:tag:cd),(((hyp OR pre) AND hyp) AND pre),(((hyp:tok OR pre:tok) AND hyp:tok) AND pre:tag),0.01639344262295082,4,-0.098950006,-0.027074762,0.060489606
590,0,pre:tok:in,pre,pre:tok,0.0,1,-0.013661542,0.03415597,-0.16081591
590,1,pre:tok:in,pre,pre:tok,0.0,1,-0.013661542,0.03415597,-0.16081591
590,2,pre:tok:in,pre,pre:tok,0.0,1,-0.013661542,0.03415597,-0.16081591
593,0,(((((NOT oth:overlap:overlap25) AND pre:tok:shirt) OR pre:tok:scarf) OR hyp:tok:flying) OR pre:tok:cellphone),(((((NOT oth) AND pre) OR pre) OR hyp) OR pre),(((((NOT oth:overlap) AND pre:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.03432282003710575,6,-0.05937195,-0.039842267,0.02886585
593,1,((((hyp:tok:running OR pre:tok:room) OR hyp:tok:large) OR pre:tok:book) OR pre:tok:service),((((hyp OR pre) OR hyp) OR pre) OR pre),((((hyp:tok OR pre:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.016579406631762654,5,-0.05937195,-0.039842267,0.02886585
593,2,((((hyp:tok:running OR pre:tok:gray) OR hyp:tok:truck) AND pre:tag:vbg) OR pre:tok:gesturing),((((hyp OR pre) OR hyp) AND pre) OR pre),((((hyp:tok OR pre:tok) OR hyp:tok) AND pre:tag) OR pre:tok),0.013953488372093023,5,-0.05937195,-0.039842267,0.02886585
601,0,(hyp:tok:chases AND pre:tok:to),(hyp AND pre),(hyp:tok AND pre:tok),0.25,2,-0.18483868,0.16686302,-0.12984528
601,1,pre:tok:in,pre,pre:tok,0.0,1,-0.18483868,0.16686302,-0.12984528
601,2,pre:tok:in,pre,pre:tok,0.0,1,-0.18483868,0.16686302,-0.12984528
602,0,pre:tok:in,pre,pre:tok,0.0,1,-0.21456668,0.072715305,-0.068748794
602,1,pre:tok:in,pre,pre:tok,0.0,1,-0.21456668,0.072715305,-0.068748794
602,2,pre:tok:in,pre,pre:tok,0.0,1,-0.21456668,0.072715305,-0.068748794
604,0,((((hyp:tok:running OR hyp:tok:without) OR hyp:tok:moon) OR hyp:tok:path) OR hyp:tok:past),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.0372168284789644,5,-0.08807288,-0.015387026,0.05804925
604,1,((((pre:tok:sitting OR pre:tok:waiting) OR hyp:tok:through) OR pre:tok:against) AND hyp:tag:.),((((pre OR pre) OR hyp) OR pre) AND hyp),((((pre:tok OR pre:tok) OR hyp:tok) OR pre:tok) AND hyp:tag),0.013601036269430052,5,-0.08807288,-0.015387026,0.05804925
604,2,((((hyp:tok:running OR hyp:tok:soccer) OR hyp:tok:will) OR hyp:tok:park) OR hyp:tok:alone),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.013215859030837005,5,-0.08807288,-0.015387026,0.05804925
605,0,(hyp:tok:sofa AND pre:tok:on),(hyp AND pre),(hyp:tok AND pre:tok),0.2,2,0.08931292,-0.04352213,-0.03725116
605,1,(((hyp:tok:lighting OR hyp:tok:picnic) AND pre:tok:in) AND pre:tag:vbg),(((hyp OR hyp) AND pre) AND pre),(((hyp:tok OR hyp:tok) AND pre:tok) AND pre:tag),0.15384615384615385,4,0.08931292,-0.04352213,-0.03725116
605,2,(hyp:tok:gathered AND hyp:tok:middle),(hyp AND hyp),(hyp:tok AND hyp:tok),0.14285714285714285,2,0.08931292,-0.04352213,-0.03725116
606,0,((((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tag:jj)) AND (NOT hyp:tag:prp$)) AND (NOT hyp:tag:rp)),((((NOT hyp) AND (oth OR pre)) AND (NOT hyp)) AND (NOT hyp)),((((NOT hyp:tok) AND (oth:overlap OR pre:tag)) AND (NOT hyp:tag)) AND (NOT hyp:tag)),0.05340548170803435,8,0.02812306,0.001870301,-0.013754008
606,1,"((((oth:overlap:overlap25 OR pre:tag:,) OR pre:tok:black) AND (NOT hyp:tag:prp$)) OR hyp:tok:humans)",((((oth OR pre) OR pre) AND (NOT hyp)) OR hyp),((((oth:overlap OR pre:tag) OR pre:tok) AND (NOT hyp:tag)) OR hyp:tok),0.022576570887275025,6,0.02812306,0.001870301,-0.013754008
606,2,((((oth:overlap:overlap50 OR pre:tok:blue) OR pre:tok:wearing) OR pre:tok:players) AND (NOT hyp:tok:his)),((((oth OR pre) OR pre) OR pre) AND (NOT hyp)),((((oth:overlap OR pre:tok) OR pre:tok) OR pre:tok) AND (NOT hyp:tok)),0.014112903225806451,6,0.02812306,0.001870301,-0.013754008
609,0,((((pre:tok:camping OR pre:tok:too) AND hyp:tag:vbg) AND hyp:tag:dt) OR pre:tok:musicians),((((pre OR pre) AND hyp) AND hyp) OR pre),((((pre:tok OR pre:tok) AND hyp:tag) AND hyp:tag) OR pre:tok),0.1875,5,-0.18414193,-0.010942933,0.046322245
609,1,((((hyp:tok:hallway OR pre:tok:objects) AND pre:tok:man) AND hyp:tag:in) AND pre:tok:in),((((hyp OR pre) AND pre) AND hyp) AND pre),((((hyp:tok OR pre:tok) AND pre:tok) AND hyp:tag) AND pre:tok),0.11764705882352941,5,-0.18414193,-0.010942933,0.046322245
609,2,(hyp:tok:yard AND pre:tok:boy),(hyp AND pre),(hyp:tok AND pre:tok),0.045454545454545456,2,-0.18414193,-0.010942933,0.046322245
614,0,((((hyp:tok:woman AND pre:tok:reaching) OR hyp:tok:cheerleading) OR hyp:tok:lane) AND (NOT pre:tok:at)),((((hyp AND pre) OR hyp) OR hyp) AND (NOT pre)),((((hyp:tok AND pre:tok) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.16666666666666666,6,-0.0046556727,-0.0034629058,0.04429561
614,1,pre:tok:in,pre,pre:tok,0.0,1,-0.0046556727,-0.0034629058,0.04429561
614,2,(hyp:tok:concert AND pre:tok:singer),(hyp AND pre),(hyp:tok AND pre:tok),0.047619047619047616,2,-0.0046556727,-0.0034629058,0.04429561
615,0,((((pre:tok:rider OR pre:tok:water) OR pre:tok:hits) AND (NOT hyp:tok:water)) OR pre:tok:fighting),((((pre OR pre) OR pre) AND (NOT hyp)) OR pre),((((pre:tok OR pre:tok) OR pre:tok) AND (NOT hyp:tok)) OR pre:tok),0.03424657534246575,6,-0.015464551,-0.02859926,0.03885418
615,1,((((hyp:tok:stairs OR pre:tok:air) OR pre:tok:fall) OR hyp:tok:skateboarder) OR hyp:tok:across),((((hyp OR pre) OR pre) OR hyp) OR hyp),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.015511892450879007,5,-0.015464551,-0.02859926,0.03885418
615,2,((((pre:tok:sun OR pre:tok:water) AND pre:tag:vbz) OR hyp:tok:dish) OR pre:tok:doctor),((((pre OR pre) AND pre) OR hyp) OR pre),((((pre:tok OR pre:tok) AND pre:tag) OR hyp:tok) OR pre:tok),0.01019108280254777,5,-0.015464551,-0.02859926,0.03885418
618,0,((((pre:tok:countryside OR pre:tok:members) OR hyp:tok:hikers) OR hyp:tok:railing) AND pre:tag:vbp),((((pre OR pre) OR hyp) OR hyp) AND pre),((((pre:tok OR pre:tok) OR hyp:tok) OR hyp:tok) AND pre:tag),0.0784313725490196,5,0.07899302,-0.036920622,-0.12871344
618,1,((((pre:tok:knife OR pre:tok:moon) OR pre:tok:pier) OR pre:tok:cars) AND (NOT hyp:tag:in)),((((pre OR pre) OR pre) OR pre) AND (NOT hyp)),((((pre:tok OR pre:tok) OR pre:tok) OR pre:tok) AND (NOT hyp:tag)),0.043010752688172046,6,0.07899302,-0.036920622,-0.12871344
618,2,(((hyp:tok:human OR pre:tok:magazine) AND hyp:tok:sitting) AND hyp:tok:is),(((hyp OR pre) AND hyp) AND hyp),(((hyp:tok OR pre:tok) AND hyp:tok) AND hyp:tok),0.045454545454545456,4,0.07899302,-0.036920622,-0.12871344
619,0,(((((NOT oth:overlap:overlap50) AND pre:tag:nn) AND (NOT hyp:tag:vb)) AND (NOT hyp:tok:outside)) AND (NOT pre:tok:glasses)),(((((NOT oth) AND pre) AND (NOT hyp)) AND (NOT hyp)) AND (NOT pre)),(((((NOT oth:overlap) AND pre:tag) AND (NOT hyp:tag)) AND (NOT hyp:tok)) AND (NOT pre:tok)),0.04127536231884058,9,-0.007890739,-0.020227123,0.0035741406
619,1,(((((NOT oth:overlap:overlap50) AND pre:tag:nn) AND (NOT hyp:tok:outside)) AND (NOT pre:tok:ball)) OR hyp:tok:sleep),(((((NOT oth) AND pre) AND (NOT hyp)) AND (NOT pre)) OR hyp),(((((NOT oth:overlap) AND pre:tag) AND (NOT hyp:tok)) AND (NOT pre:tok)) OR hyp:tok),0.022846680464894124,8,-0.007890739,-0.020227123,0.0035741406
619,2,(((((NOT oth:overlap:overlap50) AND pre:tag:in) OR hyp:tok:sleeping) AND (NOT pre:tok:while)) AND (NOT hyp:tag:vbn)),(((((NOT oth) AND pre) OR hyp) AND (NOT pre)) AND (NOT hyp)),(((((NOT oth:overlap) AND pre:tag) OR hyp:tok) AND (NOT pre:tok)) AND (NOT hyp:tag)),0.011811023622047244,8,-0.007890739,-0.020227123,0.0035741406
620,0,(((((NOT oth:overlap:overlap75) AND hyp:tag:nn) AND (NOT hyp:tok:his)) AND (NOT hyp:tok:to)) AND (NOT hyp:tok:for)),(((((NOT oth) AND hyp) AND (NOT hyp)) AND (NOT hyp)) AND (NOT hyp)),(((((NOT oth:overlap) AND hyp:tag) AND (NOT hyp:tok)) AND (NOT hyp:tok)) AND (NOT hyp:tok)),0.04211613495524443,9,-0.032422017,-0.049066924,0.045292325
620,1,(((((NOT oth:overlap:overlap50) AND pre:tag:nn) AND (NOT hyp:tok:outside)) OR pre:tok:crowd) AND (NOT hyp:tok:person)),(((((NOT oth) AND pre) AND (NOT hyp)) OR pre) AND (NOT hyp)),(((((NOT oth:overlap) AND pre:tag) AND (NOT hyp:tok)) OR pre:tok) AND (NOT hyp:tok)),0.02301458670988655,8,-0.032422017,-0.049066924,0.045292325
620,2,(((((NOT oth:overlap:overlap50) AND hyp:tag:nn) AND (NOT hyp:tok:to)) OR hyp:tok:swimming) AND (NOT hyp:tok:wearing)),(((((NOT oth) AND hyp) AND (NOT hyp)) OR hyp) AND (NOT hyp)),(((((NOT oth:overlap) AND hyp:tag) AND (NOT hyp:tok)) OR hyp:tok) AND (NOT hyp:tok)),0.008604673902415176,8,-0.032422017,-0.049066924,0.045292325
623,0,(((((NOT hyp:tok:outside) AND hyp:tag:nn) AND (NOT pre:tok:dog)) AND (NOT pre:tok:men)) OR pre:tok:standing),(((((NOT hyp) AND hyp) AND (NOT pre)) AND (NOT pre)) OR pre),(((((NOT hyp:tok) AND hyp:tag) AND (NOT pre:tok)) AND (NOT pre:tok)) OR pre:tok),0.036584269662921345,8,-0.053177916,-0.009262991,0.027573373
623,1,(((((NOT oth:overlap:overlap75) AND pre:tag:nn) AND (NOT pre:tok:sitting)) OR pre:tok:pink) AND (NOT hyp:tok:outside)),(((((NOT oth) AND pre) AND (NOT pre)) OR pre) AND (NOT hyp)),(((((NOT oth:overlap) AND pre:tag) AND (NOT pre:tok)) OR pre:tok) AND (NOT hyp:tok)),0.018957654723127035,8,-0.053177916,-0.009262991,0.027573373
623,2,(((((NOT oth:overlap:overlap50) AND hyp:tag:in) OR hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:naked),(((((NOT oth) AND hyp) OR hyp) OR hyp) OR hyp),(((((NOT oth:overlap) AND hyp:tag) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.009379141604648792,6,-0.053177916,-0.009262991,0.027573373
631,0,pre:tok:in,pre,pre:tok,0.0,1,-0.093442954,-0.09237987,0.024409292
631,1,pre:tok:in,pre,pre:tok,0.0,1,-0.093442954,-0.09237987,0.024409292
631,2,(hyp:tok:horses AND pre:tok:rider),(hyp AND pre),(hyp:tok AND pre:tok),0.2,2,-0.093442954,-0.09237987,0.024409292
636,0,(((((NOT oth:overlap:overlap50) AND hyp:tok:outside) AND (NOT pre:tok:to)) AND (NOT pre:tok:young)) AND (NOT hyp:tok:man)),(((((NOT oth) AND hyp) AND (NOT pre)) AND (NOT pre)) AND (NOT hyp)),(((((NOT oth:overlap) AND hyp:tok) AND (NOT pre:tok)) AND (NOT pre:tok)) AND (NOT hyp:tok)),0.06948640483383686,9,0.044779662,-0.007784139,-0.05272159
636,1,((((NOT pre:tok:with) AND (hyp:tok:outdoors OR hyp:tok:outside)) OR pre:tok:bushes) OR pre:tok:deer),((((NOT pre) AND (hyp OR hyp)) OR pre) OR pre),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) OR pre:tok) OR pre:tok),0.04330708661417323,6,0.044779662,-0.007784139,-0.05272159
636,2,(((((NOT pre:tag:cc) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT hyp:tag:in)) AND pre:tag:in),(((((NOT pre) AND hyp) OR hyp) AND (NOT hyp)) AND pre),(((((NOT pre:tag) AND hyp:tok) OR hyp:tok) AND (NOT hyp:tag)) AND pre:tag),0.025848142164781908,7,0.044779662,-0.007784139,-0.05272159
640,0,((((hyp:tok:poor OR pre:tok:sister) OR hyp:tok:wares) AND (NOT hyp:tag:prp$)) OR pre:tok:shelter),((((hyp OR pre) OR hyp) AND (NOT hyp)) OR pre),((((hyp:tok OR pre:tok) OR hyp:tok) AND (NOT hyp:tag)) OR pre:tok),0.14285714285714285,6,-0.08903668,0.044062413,-0.0043727984
640,1,((((hyp:tok:cigarettes OR hyp:tok:gesturing) OR hyp:tok:upset) OR pre:tok:happy) OR pre:tok:owner),((((hyp OR hyp) OR hyp) OR pre) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.05660377358490566,5,-0.08903668,0.044062413,-0.0043727984
640,2,((((hyp:tok:favorite OR pre:tok:touching) OR pre:tok:filled) AND hyp:tag:.) AND hyp:tag:dt),((((hyp OR pre) OR pre) AND hyp) AND hyp),((((hyp:tok OR pre:tok) OR pre:tok) AND hyp:tag) AND hyp:tag),0.030303030303030304,5,-0.08903668,0.044062413,-0.0043727984
643,0,(((hyp:tok:activity AND hyp:tok:in) OR pre:tok:herding) AND (NOT hyp:tag:vbg)),(((hyp AND hyp) OR pre) AND (NOT hyp)),(((hyp:tok AND hyp:tok) OR pre:tok) AND (NOT hyp:tag)),0.2222222222222222,5,-0.0056605176,-0.05705829,0.00863685
643,1,((pre:tok:pick OR pre:tok:turns) AND hyp:tag:dt),((pre OR pre) AND hyp),((pre:tok OR pre:tok) AND hyp:tag),0.07407407407407407,3,-0.0056605176,-0.05705829,0.00863685
643,2,((hyp:tok:humans AND pre:tok:courtyard) AND hyp:tag:nnp),((hyp AND pre) AND hyp),((hyp:tok AND pre:tok) AND hyp:tag),0.03333333333333333,3,-0.0056605176,-0.05705829,0.00863685
647,0,pre:tok:in,pre,pre:tok,0.0,1,-0.023844039,-0.037377868,0.0018739261
647,1,pre:tok:in,pre,pre:tok,0.0,1,-0.023844039,-0.037377868,0.0018739261
647,2,pre:tok:in,pre,pre:tok,0.0,1,-0.023844039,-0.037377868,0.0018739261
652,0,pre:tok:in,pre,pre:tok,0.0,1,-0.04575124,0.026982073,-0.021791767
652,1,pre:tok:in,pre,pre:tok,0.0,1,-0.04575124,0.026982073,-0.021791767
652,2,((hyp:tok:chases OR hyp:tok:mask) AND pre:tok:brown),((hyp OR hyp) AND pre),((hyp:tok OR hyp:tok) AND pre:tok),0.14285714285714285,3,-0.04575124,0.026982073,-0.021791767
656,0,((((hyp:tok:kisses OR hyp:tok:teen) OR pre:tok:soda) OR pre:tok:finished) AND (NOT pre:tag:nns)),((((hyp OR hyp) OR pre) OR pre) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR pre:tok) OR pre:tok) AND (NOT pre:tag)),0.11764705882352941,6,-0.013464626,-0.059196398,-0.011711788
656,1,(((pre:tok:perhaps OR pre:tok:pick) AND pre:tok:people) AND (NOT hyp:tag:vbz)),(((pre OR pre) AND pre) AND (NOT hyp)),(((pre:tok OR pre:tok) AND pre:tok) AND (NOT hyp:tag)),0.05405405405405406,5,-0.013464626,-0.059196398,-0.011711788
656,2,pre:tok:in,pre,pre:tok,0.0,1,-0.013464626,-0.059196398,-0.011711788
658,0,(((hyp:tok:brass OR pre:tok:musicians) AND pre:tok:in) AND (NOT oth:overlap:overlap50)),(((hyp OR pre) AND pre) AND (NOT oth)),(((hyp:tok OR pre:tok) AND pre:tok) AND (NOT oth:overlap)),0.16666666666666666,5,-0.1110775,-0.09786779,0.07804991
658,1,((((pre:tok:boyfriend OR pre:tok:dish) OR pre:tok:hose) AND hyp:tok:is) AND (NOT hyp:tok:woman)),((((pre OR pre) OR pre) AND hyp) AND (NOT hyp)),((((pre:tok OR pre:tok) OR pre:tok) AND hyp:tok) AND (NOT hyp:tok)),0.10344827586206896,6,-0.1110775,-0.09786779,0.07804991
658,2,pre:tok:in,pre,pre:tok,0.0,1,-0.1110775,-0.09786779,0.07804991
662,0,(((((NOT oth:overlap:overlap25) AND hyp:tag:dt) AND (NOT hyp:tag:jj)) AND (NOT pre:tag:vbn)) OR hyp:tok:eating),(((((NOT oth) AND hyp) AND (NOT hyp)) AND (NOT pre)) OR hyp),(((((NOT oth:overlap) AND hyp:tag) AND (NOT hyp:tag)) AND (NOT pre:tag)) OR hyp:tok),0.025979744605900485,8,-0.05225149,-0.049017128,0.031169595
662,1,"((((NOT oth:overlap:overlap75) AND (hyp:tok:asleep OR hyp:tok:in)) OR hyp:tag:,) OR hyp:tok:nothing)",((((NOT oth) AND (hyp OR hyp)) OR hyp) OR hyp),((((NOT oth:overlap) AND (hyp:tok OR hyp:tok)) OR hyp:tag) OR hyp:tok),0.01537307836520435,6,-0.05225149,-0.049017128,0.031169595
662,2,((((hyp:tok:alone OR hyp:tok:swimming) OR hyp:tok:baseball) OR hyp:tok:empty) OR pre:tok:gymnast),((((hyp OR hyp) OR hyp) OR hyp) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.016018306636155607,5,-0.05225149,-0.049017128,0.031169595
669,0,(hyp:tok:sandwiches AND pre:tok:in),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.033210374,-0.014226808,-0.15142205
669,1,pre:tok:in,pre,pre:tok,0.0,1,-0.033210374,-0.014226808,-0.15142205
669,2,pre:tok:in,pre,pre:tok,0.0,1,-0.033210374,-0.014226808,-0.15142205
672,0,((((hyp:tok:video OR pre:tok:beach) OR pre:tok:surgery) OR pre:tok:leaping) OR pre:tok:rear),((((hyp OR pre) OR pre) OR pre) OR pre),((((hyp:tok OR pre:tok) OR pre:tok) OR pre:tok) OR pre:tok),0.03829787234042553,5,-0.042308234,-0.04697048,0.08760474
672,1,((((NOT pre:tag:nns) AND (pre:tok:running OR pre:tok:sand)) OR pre:tok:wheeler) OR pre:tok:wet),((((NOT pre) AND (pre OR pre)) OR pre) OR pre),((((NOT pre:tag) AND (pre:tok OR pre:tok)) OR pre:tok) OR pre:tok),0.025974025974025976,6,-0.042308234,-0.04697048,0.08760474
672,2,((((NOT oth:overlap:overlap50) AND (hyp:tok:shopping OR pre:tok:beach)) AND hyp:tag:in) OR hyp:tok:pets),((((NOT oth) AND (hyp OR pre)) AND hyp) OR hyp),((((NOT oth:overlap) AND (hyp:tok OR pre:tok)) AND hyp:tag) OR hyp:tok),0.02313624678663239,6,-0.042308234,-0.04697048,0.08760474
674,0,pre:tok:in,pre,pre:tok,0.0,1,-0.07665058,-0.05550064,0.026535464
674,1,(hyp:tok:cop AND hyp:tok:on),(hyp AND hyp),(hyp:tok AND hyp:tok),0.3333333333333333,2,-0.07665058,-0.05550064,0.026535464
674,2,pre:tok:in,pre,pre:tok,0.0,1,-0.07665058,-0.05550064,0.026535464
675,0,((((hyp:tok:outer OR hyp:tok:wheelchair) OR hyp:tok:spin) OR pre:tok:win) OR pre:tok:ok),((((hyp OR hyp) OR hyp) OR pre) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.16666666666666666,5,-0.096818805,-0.06859049,0.04415503
675,1,((((pre:tok:pet OR pre:tok:prepare) OR pre:tok:block) AND (NOT pre:tag:jj)) OR pre:tok:hikers),((((pre OR pre) OR pre) AND (NOT pre)) OR pre),((((pre:tok OR pre:tok) OR pre:tok) AND (NOT pre:tag)) OR pre:tok),0.06349206349206349,6,-0.096818805,-0.06859049,0.04415503
675,2,pre:tok:in,pre,pre:tok,0.0,1,-0.096818805,-0.06859049,0.04415503
676,0,((((hyp:tok:standing AND pre:tok:sitting) OR pre:tok:sleeping) OR pre:tok:lying) AND (NOT hyp:tag:cd)),((((hyp AND pre) OR pre) OR pre) AND (NOT hyp)),((((hyp:tok AND pre:tok) OR pre:tok) OR pre:tok) AND (NOT hyp:tag)),0.0625,6,-0.09566199,-0.067338906,0.11240947
676,1,((((hyp:tok:standing OR hyp:tok:walking) AND pre:tag:vbz) AND (NOT oth:overlap:overlap50)) OR pre:tok:relaxing),((((hyp OR hyp) AND pre) AND (NOT oth)) OR pre),((((hyp:tok OR hyp:tok) AND pre:tag) AND (NOT oth:overlap)) OR pre:tok),0.02459016393442623,6,-0.09566199,-0.067338906,0.11240947
676,2,((((hyp:tok:standing AND pre:tok:sitting) OR pre:tok:skate) AND pre:tag:vbg) AND hyp:tag:.),((((hyp AND pre) OR pre) AND pre) AND hyp),((((hyp:tok AND pre:tok) OR pre:tok) AND pre:tag) AND hyp:tag),0.034722222222222224,5,-0.09566199,-0.067338906,0.11240947
679,0,((((hyp:tok:under AND pre:tok:waves) OR pre:tok:best) OR pre:tok:motorcyclists) AND oth:overlap:overlap25),((((hyp AND pre) OR pre) OR pre) AND oth),((((hyp:tok AND pre:tok) OR pre:tok) OR pre:tok) AND oth:overlap),0.17391304347826086,5,-0.09093528,-0.06913015,0.05112834
679,1,pre:tok:in,pre,pre:tok,0.0,1,-0.09093528,-0.06913015,0.05112834
679,2,pre:tok:in,pre,pre:tok,0.0,1,-0.09093528,-0.06913015,0.05112834
685,0,(((((NOT oth:overlap:overlap50) AND pre:tag:nn) AND (NOT pre:tok:while)) AND (NOT hyp:tag:rb)) AND (NOT hyp:tok:people)),(((((NOT oth) AND pre) AND (NOT pre)) AND (NOT hyp)) AND (NOT hyp)),(((((NOT oth:overlap) AND pre:tag) AND (NOT pre:tok)) AND (NOT hyp:tag)) AND (NOT hyp:tok)),0.03276740237691002,9,-0.043456294,-0.032634806,0.023196472
685,1,(((((NOT oth:overlap:overlap25) AND hyp:tag:nn) OR hyp:tok:dancing) AND (NOT pre:tag:prp)) OR pre:tok:steps),(((((NOT oth) AND hyp) OR hyp) AND (NOT pre)) OR pre),(((((NOT oth:overlap) AND hyp:tag) OR hyp:tok) AND (NOT pre:tag)) OR pre:tok),0.015135807588637777,7,-0.043456294,-0.032634806,0.023196472
685,2,((((pre:tok:outdoors OR pre:tok:park) OR hyp:tok:cooking) OR hyp:tok:plays) OR hyp:tok:around),((((pre OR pre) OR hyp) OR hyp) OR hyp),((((pre:tok OR pre:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.008507853403141362,5,-0.043456294,-0.032634806,0.023196472
689,0,(((((NOT oth:overlap:overlap75) AND hyp:tag:dt) AND (NOT hyp:tag:jj)) AND (NOT pre:tok:his)) OR hyp:tag:vbd),(((((NOT oth) AND hyp) AND (NOT hyp)) AND (NOT pre)) OR hyp),(((((NOT oth:overlap) AND hyp:tag) AND (NOT hyp:tag)) AND (NOT pre:tok)) OR hyp:tag),0.029606299212598424,8,-0.050139368,-0.02645245,0.040257875
689,1,(((((NOT oth:overlap:overlap50) AND pre:tag:.) AND (NOT hyp:tok:to)) AND (NOT pre:tok:sitting)) OR pre:tok:other),(((((NOT oth) AND pre) AND (NOT hyp)) AND (NOT pre)) OR pre),(((((NOT oth:overlap) AND pre:tag) AND (NOT hyp:tok)) AND (NOT pre:tok)) OR pre:tok),0.014489665459194546,8,-0.050139368,-0.02645245,0.040257875
689,2,(((((NOT oth:overlap:overlap50) AND hyp:tag:in) OR hyp:tok:sleeping) OR hyp:tok:taking) OR hyp:tok:watching),(((((NOT oth) AND hyp) OR hyp) OR hyp) OR hyp),(((((NOT oth:overlap) AND hyp:tag) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.009150326797385621,6,-0.050139368,-0.02645245,0.040257875
691,0,((((hyp:tok:beach OR hyp:tok:yellow) OR hyp:tok:spinning) OR hyp:tok:costumes) OR hyp:tok:coat),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.03640256959314775,5,-0.015574527,0.046655662,-0.019678487
691,1,((((hyp:tag:nns AND hyp:tok:and) OR pre:tok:trying) AND (NOT pre:tok:and)) OR pre:tok:waterfall),((((hyp AND hyp) OR pre) AND (NOT pre)) OR pre),((((hyp:tag AND hyp:tok) OR pre:tok) AND (NOT pre:tok)) OR pre:tok),0.02158273381294964,6,-0.015574527,0.046655662,-0.019678487
691,2,((((hyp:tok:asian OR hyp:tok:midst) OR hyp:tok:walked) OR pre:tok:musicians) OR hyp:tok:ledge),((((hyp OR hyp) OR hyp) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.02575107296137339,5,-0.015574527,0.046655662,-0.019678487
698,0,pre:tok:in,pre,pre:tok,0.0,1,-0.07984399,0.08296815,-0.07255803
698,1,(hyp:tok:finishing AND pre:tok:and),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.07984399,0.08296815,-0.07255803
698,2,pre:tok:in,pre,pre:tok,0.0,1,-0.07984399,0.08296815,-0.07255803
699,0,((((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:nothing) OR hyp:tok:sleep) OR hyp:tok:nobody),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.06147540983606557,5,-0.05539181,-0.039174315,0.06591627
699,1,((((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:no) OR hyp:tok:asleep) OR hyp:tok:sleeps),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.039572192513368985,5,-0.05539181,-0.039174315,0.06591627
699,2,((((hyp:tok:empty OR hyp:tok:sleeping) OR pre:tok:baby) OR hyp:tok:sleep) OR pre:tok:wood),((((hyp OR hyp) OR pre) OR hyp) OR pre),((((hyp:tok OR hyp:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.011235955056179775,5,-0.05539181,-0.039174315,0.06591627
